,listing_id,pos,neu,neg,compound,name,latitude,longitude,review_scores_rating,neighbourhood_cleansed,distance_airport,distance_tophub,distance_prudential,distance_royale,distance_harvard
2287,18445635,0.777,0.223,0.0,0.54,High-End Lavish 1-BR Boston Apartment!,42.34520851448182,-71.10021589272407,80.0,Fenway,4.847767760515749,0.8428015262742782,0.91593612459721,1.8041361053921603,3.1322091366438625
2861,21010620,0.759,0.24100000000000002,0.0,0.49305,Lux 1BR Apt in Bulfinch Triangle w/gym & WiFi,42.36423718600271,-71.06145319461739,100.0,Downtown,2.6558184331815156,1.6765241490066054,1.5984388377059242,1.0102750359666082,4.11980933885492
4248,27802277,0.7559999999999999,0.244,0.0,0.4754,Posh Downtown Boston 2BR Apt + Magnificent Views!,42.351346705168574,-71.062017753435,100.0,Chinatown,2.857984062254207,1.1664554753132104,1.0889503803002047,0.20618490029626002,4.417620320963823
4899,31812646,0.755,0.245,0.0,0.9231,Suite in the South End | Access to a Coworking Space + Fitness Center,42.34488494075863,-71.07030689895393,100.0,South End,3.420938503092528,0.7025062088288662,0.6443565564512737,0.42420001771490473,4.2822315924986425
2635,19926609,0.746,0.254,0.0,0.43095,Modern 1BR Boston Furnished Apt + Gym!,42.365486246530544,-71.06818627027846,100.0,West End,2.9987711752010062,1.535396035584577,1.4633077598265622,1.0828187052046694,3.7647058334494954
4137,27286080,0.7440000000000001,0.256,0.0,0.4404,Boston,42.27206338704543,-71.08871861091305,100.0,Mattapan,7.622664458976639,5.144878589126598,5.191832920020591,5.503231445608345,7.903349504816991
4007,26367912,0.7440000000000001,0.256,0.0,0.4404,Newly Renovated Loft Apartment in Back Bay/Fenway,42.34530602739671,-71.08899920621886,60.0,Fenway,4.299310579685217,0.27655739358521336,0.35524208681208586,1.2418204599920146,3.5193374433200395
1976,16179346,0.7390000000000001,0.261,0.0,0.8176,"xlLarge, Clean, Comfortable, 5-6 stop to Downtown",42.383440992459015,-70.99916563044323,100.0,East Boston,1.3422283891203253,5.028388082101834,4.947662644840747,4.111037276365065,7.157313272216858
927,7939556,0.737,0.263,0.0,0.4215,Andrew Sq - Quiet Yellow Room,42.3258608188432,-71.05796513914946,100.0,Dorchester,3.6953683976643483,1.946680478983527,1.9335558010279805,1.7054961096583718,5.597420998113523
4031,26452827,0.735,0.265,0.0,0.9313,"Private Room in Boston, Bus 57, 15 min to Airport!",42.34922496161518,-71.16487727946685,100.0,Brighton,8.028902027052318,4.152786225833397,4.219199722373361,5.085311674224096,2.5232839961558273
4609,29537596,0.732,0.268,0.0,0.8481,Cozy Downtown Studio in Historic Windsor Building,42.356107796678685,-71.06240609814377,100.0,Downtown,2.7813680163850716,1.2820314163556867,1.201282290877144,0.45652434884738663,4.260439286519116
4165,27459750,0.7040000000000001,0.29600000000000004,0.0,0.7991,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",42.33108410411615,-71.11148464031297,100.0,Mission Hill,5.734694323593797,1.7711568701281137,1.8516835002978047,2.6872352755735984,3.678584874586749
3615,23892862,0.7,0.3,0.0,0.62795,"Pretty Bedroom in Brighton, Boston: BC/BU/Harvard",42.34595581848691,-71.15041943039073,100.0,Brighton,7.33541235258498,3.4086444641421645,3.477573218597974,4.353586654152972,2.4436901839359972
4163,27459736,0.7,0.3,0.0,0.7906,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",42.330994258489476,-71.11122338308208,80.0,Mission Hill,5.725117500110026,1.7642461850990574,1.8447254930048695,2.678555351859743,3.689444329402324
3000,21515803,0.6980000000000001,0.302,0.0,0.6623,Whimsical Condo by Boston's Back Bay!,42.346095390934885,-71.07937455459276,70.0,Back Bay,3.8172596522953364,0.23097898533407046,0.1764434836322942,0.7551486118357489,3.8585304378159733
3916,25837184,0.6945,0.3055,0.0,0.635016667,"Loft in Back Bay w/pool, gym, concierge",42.3450383816826,-71.0891474351331,100.0,Fenway,4.312537833486445,0.2897769257526416,0.3692125300151003,1.2539968718913408,3.526564242143248
1212,10860611,0.692666667,0.307333333,0.0,0.7787666670000001,Room in charming apt,42.350294187619625,-71.0860715347519,100.0,Back Bay,4.05473936620912,0.28450327078325455,0.2835630724253168,1.0506701139805585,3.4100353101050853
3476,23379361,0.69225,0.30774999999999997,0.0,0.5771999999999999,Posh Studio in Fenway by Sonder,42.34459801953263,-71.10101345360768,90.0,Fenway,4.8991772772646485,0.8887116212145079,0.9631461962068306,1.852219944805253,3.139509340628574
3734,24554520,0.6920000000000001,0.308,0.0,0.6696,Luxury Oasis in Boston Rm 1,42.307055728247796,-71.0706425455303,100.0,Dorchester,5.108793667293785,2.8063591984431167,2.83295224921461,2.970012255216015,6.149516226787712
2070,16961217,0.6884999999999999,0.3115,0.0,0.73925,"Exeter Street, Back Bay Luxury 1bd Apartment-",42.348956888244274,-71.07927501648075,90.0,Back Bay,3.7472311308047286,0.2885332037833116,0.20795107031250565,0.705531194241938,3.7449490293854195
4883,31438747,0.6779999999999999,0.322,0.0,0.8139,COZY & CLEAN APT NEXT TO PRUDENTIAL CENTER,42.340397704807565,-71.08921641112161,90.0,Fenway,4.431674625924163,0.5038224924173098,0.5782671721070642,1.3782619014910844,3.752609741058773
4606,29536529,0.6745000000000001,0.3255,0.0,0.71345,Quaint Studio in Boston Theatre District Downtown,42.354766304182185,-71.06236200207947,70.0,Downtown,2.8024750825378897,1.2387755980014101,1.1583361914779182,0.37233072876005163,4.299709822981229
3417,23251400,0.672,0.32799999999999996,0.0,0.8481,Plush 1 BR in South Boston near Seaport,42.33681338118983,-71.03709633496713,100.0,South Boston,2.435059347582063,2.4859152643976206,2.4326208525114246,1.7151975612924129,6.018042351985734
4876,31295996,0.6709999999999999,0.32899999999999996,0.0,0.57905,Cozy Studio w/ plenty of amenities & city views,42.38876174318421,-71.00269385573037,100.0,East Boston,1.6372777975728223,5.075142391786471,4.9944619924320115,4.187995089791046,6.997504877697728
1094,9445192,0.667,0.33299999999999996,0.0,0.6878666665,Cozy Room in Brookline Apartment,42.34798839891038,-71.13939137582845,90.0,Allston,6.754624246740099,2.8455467208624707,2.912500158894011,3.7826366359073087,2.2321835164887878
190,1203130,0.666666667,0.333333333,0.0,0.337866667,1or 2 bedroom w/stunning city views,42.3812932266171,-71.06704191660026,94.0,Charlestown,3.133019838882105,2.5499245711861445,2.4866743019286917,2.1667829179579834,3.681379296091746
1255,11528125,0.664,0.336,0.0,0.8718,One bedroom with TV and balcony,42.352683672246144,-71.12124797327608,100.0,Allston,5.7844383828053605,1.9614670753013097,2.0194414205583264,2.857632704634062,2.112650939902052
4806,30505229,0.6635,0.3365,0.0,0.69867,Intimate Studio in Fenway by Sonder,42.34328024861933,-71.10157759597483,100.0,Fenway,4.954343168901683,0.9347633505506757,1.011651779681332,1.900419177902792,3.194072105858234
4279,28012051,0.66083333325,0.33916666675,0.0,0.66625,1 Private Bedroom close  Fenway & Downtown Boston,42.32564188061573,-71.10462198196066,90.0,Jamaica Plain,5.592617045092428,1.7908973237683825,1.8664522109639319,2.6095952964815083,4.163997609653988
4843,30916057,0.659611111,0.34038888900000003,0.0,0.6804555556666667,Roxbury 301,42.31710879753229,-71.08948323924182,100.0,Roxbury,5.285229231602583,2.0501362336356737,2.103478960502846,2.574933531885645,5.045705626666881
2705,20355160,0.654,0.34600000000000003,0.0,0.5400666670000001,Plush Bluebird 2-BR Boston Apt + gym & Roof Deck,42.33194897483461,-71.11110687933382,100.0,Mission Hill,5.6924577059688035,1.7201726661526786,1.8008113146413383,2.6417597891979434,3.6310509714369883
4654,29728508,0.6497499999999999,0.35025,0.0,0.7727250000000001,Support Local Businesses by Staying with GoLocal!,42.364692591983534,-71.04102138390684,100.0,East Boston,1.6095448565002515,2.526111023452465,2.4454259686779745,1.6177562050435768,5.127817136524323
4740,30227546,0.6485,0.3515,0.0,0.6726,The WOW 2 BDR apartment! Downtown Boston area #1,42.33543676038485,-71.03576879751938,100.0,South Boston,2.4757675481802153,2.5780402929266364,2.5264802167321165,1.8236292773428806,6.124593125983498
4294,28073743,0.646,0.354,0.0,0.75345,Boston Multi-unit building,42.32876659617011,-71.1121731937641,90.0,Jamaica Plain,5.834767402144728,1.8985383696620537,1.978596538867158,2.798219437508057,3.8140576742620302
3881,25486049,0.645888889,0.34400000000000003,0.010111110999999999,0.6781111109999999,Luxury Studio in the heart of the City,42.34499774678055,-71.08792636797456,73.0,Fenway,4.254496392898379,0.23354627179063933,0.3140166059599008,1.1946903276611718,3.57393948480356
2881,21105981,0.642,0.358,0.0,0.3735,-Luxury 2 bedroom Apartment by TD Gardens!,42.3640150452769,-71.0599365986403,100.0,Downtown,2.578849735487131,1.7197480787273711,1.640897073529905,1.0145088121633843,4.198699814567107
1167,10118091,0.63975,0.36024999999999996,0.0,0.47602500000000003,Ultra Modern Furnished Boston apt in West End,42.36523377941854,-71.0677963849673,90.0,West End,2.978917676688758,1.5311832631233198,1.4584705344877482,1.063192573747958,3.7886724822253477
4025,26450789,0.6391666666666667,0.36083333333333334,0.0,0.5793333333333334,Hip 2BR in Lower Allston by Sonder,42.3646082005054,-71.13091789983241,93.0,Allston,6.210123798651074,2.7139325714675255,2.755435163884226,3.4962287189754973,1.1605772341350706
2063,16898190,0.6355,0.3645,0.0,0.67355,Private bedroom in Brighton,42.35550332059611,-71.15977123204028,100.0,Brighton,7.718704588156486,3.9361408552039343,3.9970014284850475,4.838794532253185,2.0172327269124897
4869,31212152,0.632,0.368,0.0,0.7222,1 Private Bedroom close Fenway & Downtown Boston,42.325427413094346,-71.10603351861569,60.0,Jamaica Plain,5.662843586948706,1.8464008432404933,1.922672068361823,2.674743899350727,4.14752026072376
4697,29929936,0.6304166665,0.3695833335,0.0,0.5483416665,Lily Room/Harvard Business School/free parking+早餐,42.353393293758295,-71.15242804787509,100.0,Brighton,7.359793768394947,3.543004140517962,3.6051446804621565,4.454014810256764,1.9825407150315197
4587,29481609,0.627,0.373,0.0,0.5684,3  Bedroom close to Fenway Park & Downtown Boston,42.32480009204448,-71.10528070940559,100.0,Jamaica Plain,5.650741224091075,1.857694783292079,1.933130267947465,2.6728714425418483,4.202788439641691
4611,29539387,0.62575,0.37425,0.0,0.673825,Boston Commons Condos Studio 8F,42.35158918438082,-71.06551273171091,100.0,Downtown,3.0211848045646987,1.00201990225616,0.9231467350565409,0.11523169496686753,4.251047670319067
4879,31364150,0.624,0.376,0.0,0.69955,1 BR in Back Bay. Only 2 min walk from Newbury St!,42.350588081315315,-71.08983414114464,100.0,Back Bay,4.235980661804605,0.4157727849865321,0.4436793721015446,1.2438423813981532,3.246348801337573
4541,29186224,0.6217380953333334,0.36821428566666664,0.010047619,0.39653333333333335,"Walk to redline, minuets to downtown, MGH, seaport",42.293026952502,-71.0624001209527,93.0,Dorchester,5.692420580899166,3.8519217885147072,3.8747178400245668,3.930175982829635,7.1890596871335
1501,13477286,0.6203333329999999,0.379666667,0.0,0.726433333,Spacious 3BR in the South End near Copley Square,42.34565356501126,-71.0765050295693,100.0,South End,3.691438828820833,0.38075315930641,0.32458021714311985,0.6332267353695736,3.993880639505073
3727,24519241,0.617391666625,0.382608333375,0.0,0.721079166625,Lux 2BR Apt in Boston Seaport w/WiFi,42.33625660973936,-71.03528411186345,93.0,South Boston,2.414768310161949,2.5856702111143957,2.532631196332679,1.8143812889902895,6.117646038716832
4625,29585373,0.6162222223333332,0.36033333333333334,0.02344444433333333,0.5913833333333333,Studio Apartment -- Next to Airport,42.380177594690025,-71.03223235778337,100.0,East Boston,1.5343008547863897,3.5184055515278625,3.438639766629495,2.6964792930056065,5.4621423222830074
4378,28492737,0.6154444443333333,0.38455555566666666,0.0,0.3568083333333334,Chic 2BR in South End by Sonder,42.34471639404196,-71.06613897338848,100.0,South End,3.2335016944503403,0.9152995815452277,0.8551893012610966,0.36040108072121624,4.46540240444076
937,8029788,0.615,0.385,0.0,0.81755,Minutes From Fenway,42.34774608970789,-71.13870237274399,100.0,Allston,6.722989319550725,2.809742685190975,2.876945321006933,3.748022073374387,2.2488456837273807
1168,10118379,0.611,0.389,0.0,0.54461,Lux Furnished 1-BR Apartment at West End!,42.36318985341243,-71.06910537918141,100.0,West End,3.0504007186450006,1.3763229482718091,1.3031601380584261,0.9337618721557681,3.766260079820208
3422,23253472,0.608666667,0.39133333299999995,0.0,0.518733333,Supreme 2 Bedroom in The Heart of South Boston!,42.335414906259416,-71.03646667176112,100.0,South Boston,2.49654250507529,2.5443900131640858,2.4931381498749254,1.7946908302537037,6.094571396834078
4508,29030965,0.6064999999999999,0.39349999999999996,0.0,0.6609437499999999,"Bright, modern and green JP with parking",42.3080692483969,-71.11727607359377,100.0,Jamaica Plain,6.794960896213327,3.1579630648845147,3.2314843256834425,3.9192415184191813,5.109567271228936
1782,15073943,0.601333333,0.39866666700000003,0.0,0.342266667,2 Bedroom in Beacon Hill,42.3578759688881,-71.06956994323656,100.0,Beacon Hill,3.1157204626741435,1.0720441515495516,0.9940934029637172,0.5863265870382021,3.875372064954105
2134,17508585,0.597666667,0.40233333299999996,0.0,0.5076666670000001,Trendy Neighborhood Southie Pad| Studio 1BR 1BA #7,42.33479391499398,-71.04349574482801,80.0,South Boston,2.744578648359901,2.219114149763717,2.172350219005683,1.5381632450957579,5.810749813624804
3936,25975436,0.594,0.406,0.0,0.6588,Stay in a GoLocal American-Made Suite in Back Bay!,42.346430002153376,-71.07940391874911,80.0,Back Bay,3.81057656855317,0.227720580952464,0.16686490078146737,0.7488098566918046,3.8432324777838502
4513,29038749,0.5920000000000001,0.408,0.0,0.6997,A cute spot in Back Bay,42.3540422695806,-71.07705592855791,100.0,Back Bay,3.544021251483552,0.6251807205604927,0.5522396514978557,0.6539021884607047,3.6515847833541413
1163,10116601,0.5915,0.33899999999999997,0.0695,0.452875,Furnished 1-Bedroom Downtown Boston Apartment,42.352068490162296,-71.06194463372994,100.0,Chinatown,2.837670836835566,1.1851965750620417,1.1068263068916884,0.23701437315325127,4.398620945782
2997,21505991,0.5900000000000001,0.41000000000000003,0.0,0.6636375,Comfortable private room/Fast booking and checkin!,42.35427998887196,-71.12826814484559,100.0,Allston,6.124656388832013,2.33639282768856,2.393529677947864,3.224702257139677,1.8794164353224696
4670,29801970,0.5893703703333334,0.4060000000000001,0.004629629666666667,0.51825,"Private room-D with 2 beds in Boston, MA",42.35081100582018,-71.16393380968441,87.0,Brighton,7.966223594500601,4.1109206803017,4.176075635355287,5.037093430690956,2.4048168340827694
3478,23393316,0.5887,0.41130000000000005,0.0,0.672335,Colorful 1BR in Fenway by Sonder,42.34418773918743,-71.10136502595846,96.0,Fenway,4.924811205697193,0.9110849604517955,0.9863188906078691,1.8756408643089182,3.150779190626886
4687,29878773,0.5880000000000001,0.41200000000000003,0.0,0.53415,"Room 1: Very spacious Modern and clean. Safe,quiet",42.28648964510309,-71.05616310183173,100.0,Dorchester,5.958411462758128,4.379139302922659,4.3986850573994705,4.404422113557733,7.74160179815049
4897,31690021,0.5878333335,0.41216666649999995,0.0,0.42633333349999997,Spacious room + a private bathroom 165/1AA,42.34389465892706,-71.16845863439926,100.0,Brighton,8.269470276064654,4.335898757309256,4.406009460864851,5.285055587935001,2.932899089517465
1812,15188208,0.5874999999999999,0.4125,0.0,0.6557,Bluebird Theater District 2BR Apt + Infinity Pool-,42.352136714890904,-71.0629315072513,100.0,Downtown,2.883900680628432,1.1390964889064406,1.0603770233051661,0.203627130178227,4.351293607862222
4167,27460321,0.586666667,0.41333333299999997,0.0,0.537066667,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",42.33226121546985,-71.1126446693983,100.0,Mission Hill,5.755766590000531,1.7726043497711317,1.8533555676702522,2.7017392611642115,3.580876113871838
3198,22164238,0.5840407407777778,0.40742222222222224,0.008537037,0.5675159258888889,Contemporary 2BR in Mission Hill by Sonder,42.332700426767,-71.10205687040326,93.0,Mission Hill,5.250155812370013,1.3336070040904087,1.4123519598496048,2.214918925070004,3.791719223590998
3278,22525315,0.582333333,0.41766666700000005,0.0,0.609,Southie Cool|1BD 1BR #8,42.33605742214385,-71.04401487728953,80.0,South Boston,2.6948734719101997,2.1637281156223014,2.1148147957450703,1.4601653060123037,5.741490726798985
1925,15718448,0.5822499999999999,0.41775,0.0,0.6529499999999999,Bluebird Kenmore Sq 1-BR Near Harvard Med School,42.34380207377336,-71.0977310375645,70.0,Fenway,4.756042477348468,0.735006454198155,0.8123494963902642,1.7006388416530092,3.2881124519011093
3231,22262801,0.5815,0.4185,0.0,0.65285,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,42.344747987829386,-71.10174688564867,60.0,Fenway,4.932019833781795,0.9244381067497448,0.9983252809315701,1.887052957583325,3.1082291282308847
4339,28332361,0.5804166666666667,0.41958333333333336,0.0,0.6751999999999999,One bedroom on Newbury Street!,42.349675486478475,-71.08202153854097,100.0,Back Bay,3.8668913228453072,0.23731888354211095,0.17663561419618526,0.8431743152297207,3.6017857401197224
4479,28912741,0.58,0.42,0.0,0.7841,Stylish South Boston Stay,42.3356820471456,-71.05480599311764,100.0,South Boston,3.1017428660707607,1.6646178923798591,1.6245952750210308,1.1263857090989493,5.2970345778399475
2348,18736738,0.57918333325,0.42081666675,0.0,0.6351808335,Spacious 1BD APT with Devoted Entrance,42.293567894833295,-71.15847280663905,95.0,West Roxbury,9.102246369627878,5.288308280193433,5.367539553026658,6.146470771321616,6.070980447029828
4728,30157229,0.578,0.42200000000000004,0.0,0.5823,"Quiet, Spacious, Modern 4 Bed. Apt. in Boston.",42.32278018192674,-71.05901372136886,100.0,Dorchester,3.8905654519899056,2.0740444789685264,2.0679593985899443,1.9029623705001517,5.70381387181532
4726,30130150,0.578,0.42200000000000004,0.0,0.8625,Cozy townhome in Chestnut Hill,42.298081295000394,-71.15796789949741,100.0,West Roxbury,8.913615298326768,5.0584813058066285,5.1382858873850195,5.933440838631915,5.75950204781909
2532,19456107,0.5770000000000001,0.423,0.0,0.6249,Plush & Modern 2-BR near Bostons famous Newbury St,42.3302271054514,-71.1113330481264,100.0,Mission Hill,5.752522277575743,1.8012834938977835,1.8816006701151684,2.709642103635959,3.736242214364044
4610,29539152,0.5770000000000001,0.423,0.0,0.6249,Boston Commons Condos Studio 7F,42.35281086741271,-71.0636896534284,100.0,Downtown,2.9061834793640715,1.1198935829716943,1.04033131552269,0.22123200084343067,4.2958267325269714
973,8272350,0.5755,0.4245,0.0,0.6923166665,"""The Sheridan"" JP, Boston",42.32004366635828,-71.10784415823343,100.0,Jamaica Plain,5.93235538645301,2.2019164915439933,2.2761222600005504,2.990332091500496,4.455598613164691
493,4489920,0.575,0.377,0.048,0.52465,Lux 1 Bedroom near Charles St w/gym & WiFi,42.363408005140684,-71.06763390122244,100.0,West End,2.974387059596849,1.4312745664477682,1.3568090116556517,0.9370271217953378,3.8332131293637537
4164,27459746,0.575,0.425,0.0,0.659933333,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",42.330426711002595,-71.11300661138473,100.0,Mission Hill,5.82445761187518,1.8607484219332606,1.9413084750196334,2.7774050353106428,3.6917899287556692
4642,29680644,0.57475,0.42525,0.0,0.53156,Seaport Luxe Condo Studio 3,42.3519103362073,-71.0426146287256,92.0,South Boston Waterfront,1.9362538252807215,2.1437751992668668,2.0693176239568634,1.182542063601749,5.30764142489946
4318,28183289,0.5746666666,0.42533333339999996,0.0,0.5500066666,The Boston Newbury Two Bedroom Suite,42.34929218841097,-71.08535825317327,84.0,Back Bay,4.038255902941519,0.2065930245037204,0.20773035760696212,1.0147677742472334,3.4812374429676676
1059,9130532,0.5726666665,0.4273333335,0.0,0.46245,"Centrally located, cozy studio",42.34753064431261,-71.10353120295443,90.0,Fenway,4.967695464358254,1.0101164866447874,1.076212088402899,1.9512755930843277,2.900827362294576
4703,29967256,0.5708,0.4292,0.0,0.54572,Great room near airport,42.38837380553733,-71.00922370505786,100.0,East Boston,1.5720181793569559,4.789237926511991,4.708746424499445,3.91887558562695,6.662323992418341
3109,21824635,0.57025,0.42975,0.0,0.545175,Private room at Boston Luxury Suites 2/1,42.31276946482525,-71.05538345742984,100.0,Dorchester,4.335088600753412,2.7478810133001197,2.7495549274378708,2.6165819575471425,6.329211620426628
3214,22207016,0.57,0.43,0.0,0.678666667,Stunning 3 Bedroom in The heart of Boston + Views!,42.33063710003932,-71.1123714196695,100.0,Mission Hill,5.788835088307155,1.8259977456444805,1.9065329701226494,2.7419142575812585,3.6901202901933936
3940,26012594,0.568180272,0.43181972799999996,0.0,0.5234285714285714,Relax Inn W/ Patio Grill Near DWTN FreePk•walk2T,42.30953006647877,-71.0624829915904,97.0,Dorchester,4.723424470724716,2.777500178486707,2.79153558964338,2.792221592006575,6.262239036890781
2981,21473358,0.565,0.435,0.0,0.5994,Pet Friendly Apt Near the Redline with Water View!,42.30521717008735,-71.06314334789795,100.0,Dorchester,4.988812326431783,3.041411976650672,3.0592027628591403,3.0879383408206724,6.4769487804571355
3941,26013456,0.5626666666,0.43258333340000005,0.00475,0.42882999999999993,Spacious sunny room close to downtown crossing,42.32216630060442,-71.05560936619078,100.0,Dorchester,3.812758716847978,2.2172453125168126,2.2070000652934874,1.9821731451190308,5.859126709108714
2389,18907659,0.562,0.40249999999999997,0.0355,0.8218,Quaint 2BR Condo Near Charleston Street!,42.36486459270322,-71.06539327521841,100.0,West End,2.856265511882927,1.5800880874169145,1.5048978699198372,1.0315401176707741,3.913950047399819
4057,26685504,0.55795833325,0.44204166675,0.0,0.59812083325,Steps to Jamaica Pond / Emerald Necklace (Boston),42.32242197413903,-71.1153152771365,100.0,Jamaica Plain,6.179119080759194,2.3156161439617833,2.3942315595148824,3.177302378027724,4.176171076144396
4081,26835473,0.55775,0.44225000000000003,0.0,0.6813875,Magnificent 1BR Apartment at Mass General!!,42.3650237364581,-71.06859608168878,90.0,West End,3.020010265019561,1.4972173847575823,1.4251709749159023,1.0540433116327799,3.7533987515648115
1169,10119193,0.55689166675,0.44310833325,0.0,0.528955,Sleek Furnished 2bed/2bath in the heart of Boston,42.364668042853936,-71.06942445347282,100.0,West End,3.062833206071812,1.4543412633095851,1.3829205876919637,1.0370244798732264,3.7198042750837312
4543,29205137,0.553666667,0.44633333299999994,0.0,0.788433333,"Charming, bright, walk anywhere in historic Boston",42.37493359998199,-71.0619398342059,80.0,Charlestown,2.755209254085832,2.259461438064401,2.1883695303329556,1.7363860788129526,3.9596010680619
3999,26361101,0.5535,0.44649999999999995,0.0,0.6595833333333333,One Bedroom in the heart of Back Bay #307,42.34676974720475,-71.07838862670725,93.0,Back Bay,3.7536852245237817,0.28017423910553885,0.21298969453605535,0.6920669782921055,3.870506491646642
4731,30174520,0.549166667,0.45083333299999995,0.0,0.594066667,"Large, private “studio like” bedroom in West Roxy!",42.28215400469528,-71.14885930327873,40.0,West Roxbury,9.167815492278715,5.55202709113252,5.627645343872702,6.331409918376238,6.79497163158252
3459,23321493,0.5476666665000001,0.45233333350000005,0.0,0.4650833335,"Beautiful Views, Great Location",42.363573948402546,-71.06827702270124,100.0,West End,3.0067054457789637,1.421901546404199,1.3482163804727494,0.9526622446544434,3.7983688337136052
3745,24623318,0.5475,0.4525,0.0,0.6249,Boston Furnished 3BR Apt Close to Transportation!,42.36611531571781,-71.06805980750484,100.0,West End,2.992484310761052,1.575896215115478,1.5042065707733197,1.1251584356992241,3.759354521460362
4657,29731891,0.5445833335,0.4554166665,0.0,0.593,(6-3) South End Getaway! Near Boston Medical!,42.335319884379956,-71.07496082028105,80.0,South End,3.9453671218644364,0.8968650557434512,0.9031534076450213,1.1168789746184455,4.515222742243227
4568,29357237,0.5443885714000001,0.4538971428,0.0017142858000000001,0.5970928572,Prime Downtown Boston Apartment,42.35615845521024,-71.06145613181168,100.0,Downtown,2.733295577429003,1.3256699170559576,1.244965248962974,0.4790242271560542,4.303846831010002
4770,30320050,0.54366666675,0.34858333325,0.10775,0.56678333325,Lovely Studio in Lower Allston by Sonder,42.362971207571505,-71.13081807836821,95.0,Allston,6.2073700181054345,2.659239382733975,2.7032644267358044,3.4602604899364926,1.268511278732227
3895,25685344,0.5435666668,0.4564333332,0.0,0.7459666666,43' Motor Yacht in Boston Harbor,42.371906902898594,-71.04986921030847,100.0,Charlestown,2.1065595018338743,2.4692533977797435,2.3905650678695167,1.7169315176509519,4.596780505962908
492,4467841,0.5429999999999999,0.457,0.0,0.552,Lux 2BR Apt Near Waterfront,42.36390010325937,-71.0699701804912,100.0,West End,3.092336591467259,1.3944972481523898,1.3230194752087316,0.9910417765434941,3.708967154238125
4895,31676605,0.5425,0.4575,0.0,0.5887625,Boston eagle hill,42.38130597315849,-71.03220861404263,80.0,East Boston,1.5855712832021716,3.571197230227044,3.4916493208203416,2.7579832549713896,5.463716575040426
3741,24600107,0.54066666675,0.44883333325,0.0105,0.63564166675,Feb Break Special! Entire Home in JP!,42.29861454886417,-71.10933282791369,100.0,Jamaica Plain,6.88938103175414,3.5545523735185856,3.6201682708434904,4.191356115322761,5.8405584936734005
250,1819994,0.5403333335,0.4596666665,0.0,0.481675,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",42.34947355506917,-71.09264659076742,80.0,Fenway,4.394609971756893,0.49448529494804416,0.5429534162565695,1.3873330722201447,3.187038535429222
4615,29539486,0.54025,0.4345,0.02525,0.6013,Boston Commons Condos 1BD 1F,42.35233628015175,-71.06465524159934,100.0,Downtown,2.963281164891581,1.0616812110880096,0.9822792515859002,0.1730349215682848,4.266298560779429
3976,26223565,0.5394999999999999,0.44950000000000007,0.011000000000000001,0.550562963,Nice Bedroom w/ 2 twin beds. Walk to Red Line T,42.28443790199232,-71.07178769998328,91.0,Dorchester,6.444138158926854,4.329051261715582,4.362768117584656,4.530935893597082,7.459296533251857
4350,28358942,0.53925,0.46075,0.0,0.5754375,Room G: Big Old Home in Dorchester,42.28602551255785,-71.08524250743,90.0,Dorchester,6.721287915607206,4.175756930021163,4.2207324135484034,4.523923136062142,7.066526150635392
1052,9041513,0.5365,0.2135,0.0,0.513875,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,42.343221756973186,-71.10007916211529,80.0,Fenway,4.882770560817719,0.8615147233121427,0.9390155378372914,1.8270743719995826,3.243805235170825
3861,25288510,0.536,0.46399999999999997,0.0,0.8859999999999999,Upscale 2BR Apt Minutes from Boston Common!,42.346268619726686,-71.06489813827031,100.0,South End,3.1295780963387196,0.9705031748433857,0.9041652612811936,0.25426614422493676,4.4611531304804535
4068,26778454,0.535875,0.464125,0.0,0.6524749999999999,WINTER PRICES - JP One Bedroom Sleeps 5 !,42.30617293736058,-71.10548747786686,100.0,Jamaica Plain,6.398119924991509,2.9969696748602397,3.0627699647831417,3.64690112897256,5.397754563833624
4789,30497303,0.5355,0.4645,0.0,0.782675,Playful Studio in Lower Allston by Sonder,42.36340374081121,-71.1311030416292,80.0,Allston,6.22112967669491,2.685254019415887,2.728749932250004,3.482196468907084,1.2355268730932292
4709,30018763,0.534875,0.465125,0.0,0.3285375,Private Bedroom in Brighton,42.354404114164645,-71.14784300537289,95.0,Brighton,7.11871035859136,3.3212205900401828,3.3818114905672534,4.224139692874225,1.8459920141801918
4348,28347934,0.5346,0.45930000000000004,0.0062,0.58334,Bedroom 201 for short stay,42.31603518932343,-71.09133383607566,100.0,Roxbury,5.405521655402784,2.138465189196792,2.194069881472373,2.685642847692853,5.063622281956512
4387,28544711,0.534,0.405,0.061,0.9286,Seaport Luxe Condo 1BD 2,42.351824029891894,-71.04392412906323,20.0,South Boston Waterfront,1.997862050213121,2.0767242845516325,2.0021861584469645,1.1152634540999098,5.247651171719419
3592,23790542,0.53275,0.34025,0.127,0.36515,Basic living for short term stay in Boston,42.317490984009524,-71.05661846820988,100.0,Dorchester,4.101539146860725,2.440971750051187,2.4388488873326093,2.284625524764884,6.0487489806400525
